ablation_index,sample_id,track_c_status,variant,variant_status,variant_execution_status,variant_success,variant_progress_score,variant_elapsed_s,case_dir,updated_at
104,Semantic/select_book_semantic/example83,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_book_semantic\example83,2026-05-29 22:32:24
105,Semantic/select_book_semantic/example94,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_book_semantic\example94,2026-05-29 22:32:24
106,Semantic/select_book_semantic/example96,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,44.84904646873474,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_book_semantic\example96,2026-05-29 22:33:11
107,Semantic/select_chemistry_tube_semantic/example5,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_chemistry_tube_semantic\example5,2026-05-29 22:33:11
108,Semantic/select_chemistry_tube_semantic/example78,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_chemistry_tube_semantic\example78,2026-05-29 22:33:11
109,Semantic/select_drink_semantic/example13,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_drink_semantic\example13,2026-05-29 22:33:11
110,Semantic/select_drink_semantic/example42,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_drink_semantic\example42,2026-05-29 22:33:11
111,Semantic/select_drink_semantic/example55,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_drink_semantic\example55,2026-05-29 22:33:11
112,Semantic/select_drink_semantic/example64,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_drink_semantic\example64,2026-05-29 22:33:11
113,Semantic/select_drink_semantic/example70,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_drink_semantic\example70,2026-05-29 22:33:11
114,Semantic/select_drink_semantic/example93,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,44.81138467788696,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_drink_semantic\example93,2026-05-29 22:33:58
115,Semantic/select_drink_semantic/example95,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_drink_semantic\example95,2026-05-29 22:33:58
116,Semantic/select_fruit_semantic/example37,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_fruit_semantic\example37,2026-05-29 22:33:58
117,Semantic/select_poker_semantic/example12,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example12,2026-05-29 22:33:58
118,Semantic/select_poker_semantic/example16,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,58.7846577167511,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example16,2026-05-29 22:34:59
119,Semantic/select_poker_semantic/example18,C1_qwen_guided_condition_failure,NF,C0_qwen_guided_success,completed,True,1.0,54.487839698791504,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example18,2026-05-29 22:35:56
120,Semantic/select_poker_semantic/example36,C1_qwen_guided_condition_failure,NF,C0_qwen_guided_success,completed,True,1.0,44.42614030838013,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example36,2026-05-29 22:36:43
121,Semantic/select_poker_semantic/example46,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,57.97395706176758,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example46,2026-05-29 22:37:43
122,Semantic/select_poker_semantic/example47,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example47,2026-05-29 22:37:43
123,Semantic/select_poker_semantic/example62,C1_qwen_guided_condition_failure,NF,C0_qwen_guided_success,completed,True,1.0,39.59806942939758,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example62,2026-05-29 22:38:25
124,Semantic/select_poker_semantic/example65,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example65,2026-05-29 22:38:25
125,Semantic/select_poker_semantic/example70,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,58.98882460594177,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example70,2026-05-29 22:39:27
126,Semantic/select_poker_semantic/example72,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example72,2026-05-29 22:39:27
127,Semantic/select_poker_semantic/example73,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,58.61055064201355,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example73,2026-05-29 22:40:28
128,Semantic/select_poker_semantic/example82,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,68.17940902709961,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example82,2026-05-29 22:41:38
129,Semantic/select_poker_semantic/example83,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example83,2026-05-29 22:41:38
130,Semantic/select_poker_semantic/example91,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,59.8961124420166,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example91,2026-05-29 22:42:40
131,Semantic/select_poker_semantic/example92,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,58.191489458084106,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_poker_semantic\example92,2026-05-29 22:43:41
132,Semantic/select_toy_semantic/example42,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_toy_semantic\example42,2026-05-29 22:43:41
133,Semantic/select_toy_semantic/example84,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_toy_semantic\example84,2026-05-29 22:43:41
134,Semantic/select_toy_semantic/example91,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Semantic\select_toy_semantic\example91,2026-05-29 22:43:41
135,Spatial/insert_bloom_flower/example29,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,73.33398151397705,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\insert_bloom_flower\example29,2026-05-29 22:44:56
136,Spatial/insert_bloom_flower/example39,C1_qwen_guided_condition_failure,NF,C0_qwen_guided_success,completed,True,1.0,66.41488432884216,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\insert_bloom_flower\example39,2026-05-29 22:46:05
137,Spatial/insert_bloom_flower/example40,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,73.85816311836243,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\insert_bloom_flower\example40,2026-05-29 22:47:22
138,Spatial/insert_bloom_flower/example60,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,84.1825864315033,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\insert_bloom_flower\example60,2026-05-29 22:48:48
139,Spatial/insert_bloom_flower/example68,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,85.34699606895447,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\insert_bloom_flower\example68,2026-05-29 22:50:16
140,Spatial/select_billiards_spatial/example1,C1_qwen_guided_condition_failure,NF,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_billiards_spatial\example1,2026-05-29 22:50:16
141,Spatial/select_billiards_spatial/example28,C1_qwen_guided_condition_failure,NF,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_billiards_spatial\example28,2026-05-29 22:50:16
142,Spatial/select_billiards_spatial/example4,C1_qwen_guided_condition_failure,NF,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_billiards_spatial\example4,2026-05-29 22:50:16
143,Spatial/select_billiards_spatial/example44,C1_qwen_guided_condition_failure,NF,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_billiards_spatial\example44,2026-05-29 22:50:16
144,Spatial/select_billiards_spatial/example50,C1_qwen_guided_condition_failure,NF,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_billiards_spatial\example50,2026-05-29 22:50:16
145,Spatial/select_billiards_spatial/example85,C1_qwen_guided_condition_failure,NF,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_billiards_spatial\example85,2026-05-29 22:50:16
146,Spatial/select_billiards_spatial/example89,C1_qwen_guided_condition_failure,NF,C3_entity_mapping_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_billiards_spatial\example89,2026-05-29 22:50:16
147,Spatial/select_book_spatial/example0,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_book_spatial\example0,2026-05-29 22:50:16
148,Spatial/select_book_spatial/example13,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,47.05669093132019,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_book_spatial\example13,2026-05-29 22:51:05
149,Spatial/select_book_spatial/example24,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.0,53.2752366065979,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_book_spatial\example24,2026-05-29 22:52:01
150,Spatial/select_book_spatial/example30,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_book_spatial\example30,2026-05-29 22:52:01
151,Spatial/select_book_spatial/example33,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,49.6320378780365,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_book_spatial\example33,2026-05-29 22:52:53
152,Spatial/select_book_spatial/example34,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,51.104642391204834,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_book_spatial\example34,2026-05-29 22:53:47
153,Spatial/select_book_spatial/example47,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,51.13262486457825,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_book_spatial\example47,2026-05-29 22:54:40
154,Spatial/select_book_spatial/example59,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,51.442352533340454,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_book_spatial\example59,2026-05-29 22:55:34
155,Spatial/select_book_spatial/example61,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,50.11462068557739,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_book_spatial\example61,2026-05-29 22:56:26
156,Spatial/select_book_spatial/example72,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,47.367332458496094,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_book_spatial\example72,2026-05-29 22:57:16
157,Spatial/select_book_spatial/example8,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,40.53305721282959,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_book_spatial\example8,2026-05-29 22:57:59
158,Spatial/select_book_spatial/example81,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,52.05443978309631,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_book_spatial\example81,2026-05-29 22:58:53
159,Spatial/select_book_spatial/example85,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_book_spatial\example85,2026-05-29 22:58:53
160,Spatial/select_book_spatial/example89,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,52.599961280822754,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_book_spatial\example89,2026-05-29 22:59:48
161,Spatial/select_chemistry_tube_spatial/example14,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,34.72459864616394,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example14,2026-05-29 23:00:25
162,Spatial/select_chemistry_tube_spatial/example16,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,32.95620322227478,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example16,2026-05-29 23:01:00
163,Spatial/select_chemistry_tube_spatial/example20,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example20,2026-05-29 23:01:00
164,Spatial/select_chemistry_tube_spatial/example24,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,45.021268367767334,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example24,2026-05-29 23:01:47
165,Spatial/select_chemistry_tube_spatial/example26,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,36.831886529922485,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example26,2026-05-29 23:02:26
166,Spatial/select_chemistry_tube_spatial/example29,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example29,2026-05-29 23:02:26
167,Spatial/select_chemistry_tube_spatial/example31,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example31,2026-05-29 23:02:26
168,Spatial/select_chemistry_tube_spatial/example33,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,42.47010803222656,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example33,2026-05-29 23:03:11
169,Spatial/select_chemistry_tube_spatial/example35,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,35.48068881034851,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example35,2026-05-29 23:03:49
170,Spatial/select_chemistry_tube_spatial/example38,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,38.11048698425293,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example38,2026-05-29 23:04:29
171,Spatial/select_chemistry_tube_spatial/example45,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example45,2026-05-29 23:04:29
172,Spatial/select_chemistry_tube_spatial/example52,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,36.92600059509277,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example52,2026-05-29 23:05:08
173,Spatial/select_chemistry_tube_spatial/example53,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,40.68112850189209,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example53,2026-05-29 23:05:51
174,Spatial/select_chemistry_tube_spatial/example55,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,36.43858528137207,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example55,2026-05-29 23:06:30
175,Spatial/select_chemistry_tube_spatial/example60,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,36.10075664520264,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example60,2026-05-29 23:07:08
176,Spatial/select_chemistry_tube_spatial/example63,C1_qwen_guided_condition_failure,NF,C0_qwen_guided_success,completed,True,1.0,28.5411479473114,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example63,2026-05-29 23:07:39
177,Spatial/select_chemistry_tube_spatial/example64,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,35.28580141067505,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example64,2026-05-29 23:08:17
178,Spatial/select_chemistry_tube_spatial/example68,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example68,2026-05-29 23:08:17
179,Spatial/select_chemistry_tube_spatial/example70,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,34.718953371047974,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example70,2026-05-29 23:08:54
180,Spatial/select_chemistry_tube_spatial/example79,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,37.05745792388916,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example79,2026-05-29 23:09:33
181,Spatial/select_chemistry_tube_spatial/example80,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,38.89057755470276,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example80,2026-05-29 23:10:14
182,Spatial/select_chemistry_tube_spatial/example82,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,40.02012038230896,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example82,2026-05-29 23:10:56
183,Spatial/select_chemistry_tube_spatial/example94,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,43.484906911849976,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example94,2026-05-29 23:11:42
184,Spatial/select_chemistry_tube_spatial/example97,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,35.66775417327881,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_chemistry_tube_spatial\example97,2026-05-29 23:12:20
185,Spatial/select_poker_spatial/example10,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,61.83077692985535,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_poker_spatial\example10,2026-05-29 23:13:24
186,Spatial/select_poker_spatial/example18,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,72.16033887863159,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_poker_spatial\example18,2026-05-29 23:14:38
187,Spatial/select_poker_spatial/example2,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_poker_spatial\example2,2026-05-29 23:14:38
188,Spatial/select_poker_spatial/example33,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,64.6644172668457,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_poker_spatial\example33,2026-05-29 23:15:45
189,Spatial/select_poker_spatial/example40,C1_qwen_guided_condition_failure,NF,C0_qwen_guided_success,completed,True,1.0,48.640734910964966,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_poker_spatial\example40,2026-05-29 23:16:36
190,Spatial/select_poker_spatial/example49,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,56.8326051235199,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_poker_spatial\example49,2026-05-29 23:17:35
191,Spatial/select_poker_spatial/example66,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,61.49349665641785,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_poker_spatial\example66,2026-05-29 23:18:39
192,Spatial/select_poker_spatial/example79,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,58.55240750312805,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_poker_spatial\example79,2026-05-29 23:19:40
193,Spatial/select_poker_spatial/example8,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,59.483559370040894,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_poker_spatial\example8,2026-05-29 23:20:41
194,Spatial/select_poker_spatial/example89,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,57.37892460823059,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_poker_spatial\example89,2026-05-29 23:21:41
195,Spatial/select_poker_spatial/example93,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,65.72620129585266,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_poker_spatial\example93,2026-05-29 23:22:49
196,Spatial/select_poker_spatial/example97,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,59.556546211242676,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_poker_spatial\example97,2026-05-29 23:23:51
197,Spatial/select_poker_spatial/example98,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,60.568771839141846,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_poker_spatial\example98,2026-05-29 23:24:54
198,Spatial/select_toy_spatial/example13,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,86.15928864479065,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_toy_spatial\example13,2026-05-29 23:26:22
199,Spatial/select_toy_spatial/example14,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,91.80770754814148,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_toy_spatial\example14,2026-05-29 23:27:56
200,Spatial/select_toy_spatial/example23,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,completed,False,0.5,51.688825845718384,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_toy_spatial\example23,2026-05-29 23:28:50
201,Spatial/select_toy_spatial/example3,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,expert_sequence_error,False,0.0,12.308278560638428,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_toy_spatial\example3,2026-05-29 23:29:05
202,Spatial/select_toy_spatial/example33,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,not_run_conversion_failed,,,,C:\SILVER\archive\silver_track_d_replanning_attribution_20260527\ablation_300\data\Spatial\select_toy_spatial\example33,2026-05-29 23:29:05
