ablation_index,sample_id,track_c_status,variant,variant_status,variant_execution_status,variant_success,variant_progress_score,variant_elapsed_s,case_dir,updated_at
88,M&T/select_fruit/example47,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,40.076332330703735,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_fruit\example47,2026-06-11 18:10:18
89,M&T/select_fruit/example50,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,34.24550676345825,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_fruit\example50,2026-06-11 18:10:53
90,M&T/select_fruit/example91,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,39.30869174003601,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_fruit\example91,2026-06-11 18:11:34
91,M&T/select_poker/example25,C1_qwen_guided_condition_failure,R3_MO,C0_qwen_guided_success,completed,True,1.0,28.33733105659485,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example25,2026-06-11 18:12:04
92,M&T/select_poker/example36,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,32.554370641708374,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example36,2026-06-11 18:12:38
93,M&T/select_poker/example78,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,31.522679567337036,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example78,2026-06-11 18:13:11
94,M&T/select_poker/example95,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,31.924426317214966,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\M&T\select_poker\example95,2026-06-11 18:13:44
95,Semantic/insert_flower_semantic/example70,C1_qwen_guided_condition_failure,R3_MO,C0_qwen_guided_success,completed,True,1.0,44.343398571014404,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\insert_flower_semantic\example70,2026-06-11 18:14:30
96,Semantic/select_book_semantic/example14,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.0,30.617122888565063,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_book_semantic\example14,2026-06-11 18:15:02
97,Semantic/select_book_semantic/example30,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,29.933563470840454,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_book_semantic\example30,2026-06-11 18:15:33
98,Semantic/select_book_semantic/example39,C1_qwen_guided_condition_failure,R3_MO,C0_qwen_guided_success,completed,True,1.0,30.866464853286743,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_book_semantic\example39,2026-06-11 18:16:06
99,Semantic/select_book_semantic/example42,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,33.28111505508423,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_book_semantic\example42,2026-06-11 18:16:40
100,Semantic/select_book_semantic/example53,C1_qwen_guided_condition_failure,R3_MO,C0_qwen_guided_success,completed,True,1.0,26.65687322616577,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_book_semantic\example53,2026-06-11 18:17:08
101,Semantic/select_book_semantic/example62,C1_qwen_guided_condition_failure,R3_MO,C0_qwen_guided_success,completed,True,1.0,24.549489736557007,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_book_semantic\example62,2026-06-11 18:17:34
102,Semantic/select_book_semantic/example67,C1_qwen_guided_condition_failure,R3_MO,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_book_semantic\example67,2026-06-11 18:17:34
103,Semantic/select_book_semantic/example78,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,31.120895624160767,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_book_semantic\example78,2026-06-11 18:18:07
104,Semantic/select_book_semantic/example83,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,32.59661340713501,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_book_semantic\example83,2026-06-11 18:18:41
105,Semantic/select_book_semantic/example94,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,30.270155906677246,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_book_semantic\example94,2026-06-11 18:19:12
106,Semantic/select_book_semantic/example96,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,35.716548442840576,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_book_semantic\example96,2026-06-11 18:19:50
107,Semantic/select_chemistry_tube_semantic/example5,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,26.123895406723022,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_chemistry_tube_semantic\example5,2026-06-11 18:20:17
108,Semantic/select_chemistry_tube_semantic/example78,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,25.965493202209473,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_chemistry_tube_semantic\example78,2026-06-11 18:20:45
109,Semantic/select_drink_semantic/example13,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,33.63197302818298,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_drink_semantic\example13,2026-06-11 18:21:20
110,Semantic/select_drink_semantic/example42,C1_qwen_guided_condition_failure,R3_MO,C0_qwen_guided_success,completed,True,1.0,30.04002070426941,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_drink_semantic\example42,2026-06-11 18:21:51
111,Semantic/select_drink_semantic/example55,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,32.65101456642151,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_drink_semantic\example55,2026-06-11 18:22:25
112,Semantic/select_drink_semantic/example64,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.0,32.39596128463745,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_drink_semantic\example64,2026-06-11 18:22:59
113,Semantic/select_drink_semantic/example70,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,33.73269295692444,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_drink_semantic\example70,2026-06-11 18:23:34
114,Semantic/select_drink_semantic/example93,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.0,34.37440824508667,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_drink_semantic\example93,2026-06-11 18:24:10
115,Semantic/select_drink_semantic/example95,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.0,35.229586601257324,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_drink_semantic\example95,2026-06-11 18:24:46
116,Semantic/select_fruit_semantic/example37,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,37.99369716644287,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_fruit_semantic\example37,2026-06-11 18:25:26
117,Semantic/select_poker_semantic/example12,C1_qwen_guided_condition_failure,R3_MO,C0_qwen_guided_success,completed,True,1.0,27.367773294448853,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example12,2026-06-11 18:25:55
118,Semantic/select_poker_semantic/example16,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,35.1177499294281,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example16,2026-06-11 18:26:31
119,Semantic/select_poker_semantic/example18,C1_qwen_guided_condition_failure,R3_MO,C0_qwen_guided_success,completed,True,1.0,30.080831050872803,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example18,2026-06-11 18:27:03
120,Semantic/select_poker_semantic/example36,C1_qwen_guided_condition_failure,R3_MO,C0_qwen_guided_success,completed,True,1.0,27.53757381439209,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example36,2026-06-11 18:27:32
121,Semantic/select_poker_semantic/example46,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,35.21576142311096,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example46,2026-06-11 18:28:09
122,Semantic/select_poker_semantic/example47,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,35.85832166671753,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example47,2026-06-11 18:28:46
123,Semantic/select_poker_semantic/example62,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,31.60311245918274,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example62,2026-06-11 18:29:19
124,Semantic/select_poker_semantic/example65,C1_qwen_guided_condition_failure,R3_MO,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example65,2026-06-11 18:29:19
125,Semantic/select_poker_semantic/example70,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,32.59656858444214,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example70,2026-06-11 18:29:53
126,Semantic/select_poker_semantic/example72,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,32.79122853279114,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example72,2026-06-11 18:30:27
127,Semantic/select_poker_semantic/example73,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,33.10331130027771,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example73,2026-06-11 18:31:02
128,Semantic/select_poker_semantic/example82,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,34.18223309516907,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example82,2026-06-11 18:31:38
129,Semantic/select_poker_semantic/example83,C1_qwen_guided_condition_failure,R3_MO,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example83,2026-06-11 18:31:38
130,Semantic/select_poker_semantic/example91,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,36.097676277160645,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example91,2026-06-11 18:32:15
131,Semantic/select_poker_semantic/example92,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.3333333333333333,32.50063419342041,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_poker_semantic\example92,2026-06-11 18:32:49
132,Semantic/select_toy_semantic/example42,C1_qwen_guided_condition_failure,R3_MO,C0_qwen_guided_success,completed,True,1.0,42.98694729804993,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_toy_semantic\example42,2026-06-11 18:33:34
133,Semantic/select_toy_semantic/example84,C1_qwen_guided_condition_failure,R3_MO,C0_qwen_guided_success,completed,True,1.0,47.91109895706177,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_toy_semantic\example84,2026-06-11 18:34:23
134,Semantic/select_toy_semantic/example91,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,50.16764998435974,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Semantic\select_toy_semantic\example91,2026-06-11 18:35:15
135,Spatial/insert_bloom_flower/example29,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,50.56757307052612,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\insert_bloom_flower\example29,2026-06-11 18:36:07
136,Spatial/insert_bloom_flower/example39,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,50.66863250732422,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\insert_bloom_flower\example39,2026-06-11 18:36:59
137,Spatial/insert_bloom_flower/example40,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,51.16408109664917,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\insert_bloom_flower\example40,2026-06-11 18:37:51
138,Spatial/insert_bloom_flower/example60,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,54.811830282211304,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\insert_bloom_flower\example60,2026-06-11 18:38:47
139,Spatial/insert_bloom_flower/example68,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,48.936339139938354,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\insert_bloom_flower\example68,2026-06-11 18:39:38
140,Spatial/select_billiards_spatial/example1,C1_qwen_guided_condition_failure,R3_MO,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_billiards_spatial\example1,2026-06-11 18:39:38
141,Spatial/select_billiards_spatial/example28,C1_qwen_guided_condition_failure,R3_MO,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_billiards_spatial\example28,2026-06-11 18:39:38
142,Spatial/select_billiards_spatial/example4,C1_qwen_guided_condition_failure,R3_MO,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_billiards_spatial\example4,2026-06-11 18:39:38
143,Spatial/select_billiards_spatial/example44,C1_qwen_guided_condition_failure,R3_MO,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_billiards_spatial\example44,2026-06-11 18:39:38
144,Spatial/select_billiards_spatial/example50,C1_qwen_guided_condition_failure,R3_MO,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_billiards_spatial\example50,2026-06-11 18:39:38
145,Spatial/select_billiards_spatial/example85,C1_qwen_guided_condition_failure,R3_MO,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_billiards_spatial\example85,2026-06-11 18:39:38
146,Spatial/select_billiards_spatial/example89,C1_qwen_guided_condition_failure,R3_MO,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_billiards_spatial\example89,2026-06-11 18:39:38
147,Spatial/select_book_spatial/example0,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,35.96621346473694,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_book_spatial\example0,2026-06-11 18:40:15
148,Spatial/select_book_spatial/example13,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,29.399057388305664,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_book_spatial\example13,2026-06-11 18:40:46
149,Spatial/select_book_spatial/example24,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,30.214833974838257,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_book_spatial\example24,2026-06-11 18:41:18
150,Spatial/select_book_spatial/example30,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,34.809216022491455,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_book_spatial\example30,2026-06-11 18:41:54
151,Spatial/select_book_spatial/example33,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,36.63883352279663,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_book_spatial\example33,2026-06-11 18:42:32
152,Spatial/select_book_spatial/example34,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,33.29753613471985,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_book_spatial\example34,2026-06-11 18:43:06
153,Spatial/select_book_spatial/example47,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,33.06884717941284,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_book_spatial\example47,2026-06-11 18:43:41
154,Spatial/select_book_spatial/example59,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,36.84438347816467,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_book_spatial\example59,2026-06-11 18:44:19
155,Spatial/select_book_spatial/example61,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,34.86206936836243,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_book_spatial\example61,2026-06-11 18:44:55
156,Spatial/select_book_spatial/example72,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,34.46741271018982,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_book_spatial\example72,2026-06-11 18:45:31
157,Spatial/select_book_spatial/example8,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,29.857381105422974,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_book_spatial\example8,2026-06-11 18:46:03
158,Spatial/select_book_spatial/example81,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,35.64022159576416,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_book_spatial\example81,2026-06-11 18:46:40
159,Spatial/select_book_spatial/example85,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,34.96253275871277,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_book_spatial\example85,2026-06-11 18:47:16
160,Spatial/select_book_spatial/example89,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,34.03807544708252,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_book_spatial\example89,2026-06-11 18:47:51
161,Spatial/select_chemistry_tube_spatial/example14,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,26.936853647232056,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example14,2026-06-11 18:48:20
162,Spatial/select_chemistry_tube_spatial/example16,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,25.803355932235718,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example16,2026-06-11 18:48:47
163,Spatial/select_chemistry_tube_spatial/example20,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.0,10.822133779525757,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example20,2026-06-11 18:48:59
164,Spatial/select_chemistry_tube_spatial/example24,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,31.138810634613037,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example24,2026-06-11 18:49:31
165,Spatial/select_chemistry_tube_spatial/example26,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,27.924248456954956,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example26,2026-06-11 18:50:01
166,Spatial/select_chemistry_tube_spatial/example29,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,31.09348225593567,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example29,2026-06-11 18:50:33
167,Spatial/select_chemistry_tube_spatial/example31,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,28.11375093460083,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example31,2026-06-11 18:51:03
168,Spatial/select_chemistry_tube_spatial/example33,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,28.397515296936035,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example33,2026-06-11 18:51:32
169,Spatial/select_chemistry_tube_spatial/example35,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,30.746296167373657,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example35,2026-06-11 18:52:05
170,Spatial/select_chemistry_tube_spatial/example38,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,26.909586429595947,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example38,2026-06-11 18:52:33
171,Spatial/select_chemistry_tube_spatial/example45,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.0,10.559675455093384,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example45,2026-06-11 18:52:45
172,Spatial/select_chemistry_tube_spatial/example52,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,27.164880990982056,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example52,2026-06-11 18:53:13
173,Spatial/select_chemistry_tube_spatial/example53,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,completed,False,0.5,28.814282655715942,<EXPERIMENT_ARCHIVE>\silver_track_d_metadata_control_ablation_300_20260611\ablation_300_metadata_controls\data\Spatial\select_chemistry_tube_spatial\example53,2026-06-11 18:53:43
